series_model,dealer,category,cars,manager,zone,date,month,state,city,qty_sold,sold_price,car_insurance,state_tax,consumer_family_status,consumer_profession,any_other_brand_preferred,year,month_num,total_revenue,total_cost_per_unit,total_cost,net_revenue,price_tier
PRIMUS,AUTOCAT,SUPER,ALTO,RANJIT SINGH,EAST,2019-09-28,Sep,KTK,BIDAR,4,230000,16100.0,4600.0,FAMILY,STUDENT,YES,2019,9,920000,20700.0,82800.0,837200.0,Budget
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,EAST,2019-11-01,Nov,ASM,HOJAI,2,351676,42201.12,3376.0896,SINGLE,STUDENT,NO,2019,11,703352,45577.2096,91154.4192,612197.5808,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RANJIT SINGH,SOUTH,2019-12-06,Dec,HR,KARNAL,3,427389,49577.124,2478.8562,SINGLE,STUDENT,YES,2019,12,1282167,52055.980200000005,156167.94060000003,1125999.0594,Premium
PRIMUS,AUTOCAT,BASIC,US18,RANJIT SINGH,SOUTH,2019-02-06,Feb,CHD,SECTOR 29,3,812117,56848.19,16242.34,FAMILY,STUDENT,YES,2019,2,2436351,73090.53,219271.59,2217079.41,Premium
PRIMUS,AUTOCAT,SUPER,US18,RANJIT SINGH,SOUTH,2019-05-21,May,KEA,KOCHI,3,797700,127632.0,7977.0,FAMILY,STUDENT,YES,2019,5,2393100,135609.0,406827.0,1986273.0,Premium
PRIMUS,AUTOCAT,SUPER,PUNTO,RANJIT SINGH,SOUTH,2019-12-09,Dec,CHD,SECTOR 4,3,425668,29796.76,8513.36,SINGLE,STUDENT,YES,2019,12,1277004,38310.119999999995,114930.35999999999,1162073.6400000001,Premium
PRIMUS,BULWARD,BASIC,MARUTI 800,RANJIT SINGH,WEST,2019-04-04,Apr,KEA,KOCHI,3,217700,34832.0,2177.0,GIFT,STUDENT,YES,2019,4,653100,37009.0,111027.0,542073.0,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RANJIT SINGH,EAST,2019-08-01,Aug,KEA,VARKALA,5,227700,36432.0,2277.0,GIFT,STUDENT,NO,2019,8,1138500,38709.0,193545.0,944955.0,Budget
PRIMUS,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,WEST,2019-08-13,Aug,RAJ,JODHPUR,2,214020,4280.4,85.608,SINGLE,STUDENT,NO,2019,8,428040,4366.008,8732.016,419307.984,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,RANJIT SINGH,EAST,2019-03-14,Mar,ASM,DHUBRI,4,231802,27816.24,2225.2992,FAMILY,SELF EMPLOYEED,YES,2019,3,927208,30041.539200000003,120166.15680000001,807041.8432,Budget
PRIMUS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,EAST,2019-03-14,Mar,ASM,DHUBRI,5,321134,38536.08,3082.8864,FAMILY,SELF EMPLOYEED,YES,2019,3,1605670,41618.966400000005,208094.83200000002,1397575.168,Mid-Range
PRIMUS,BULWARD,LUXURY,BEAT,RANJIT SINGH,NORTH,2019-11-22,Nov,CHD,SECTOR 29,4,442377,30966.39,8847.54,SINGLE,SELF EMPLOYEED,YES,2019,11,1769508,39813.93,159255.72,1610252.28,Premium
PRIMUS,NIKE,LUXURY,US18,RANJIT SINGH,WEST,2019-04-10,Apr,CHD,SECTOR 4,5,812117,56848.19,16242.34,FAMILY,SELF EMPLOYEED,YES,2019,4,4060585,73090.53,365452.65,3695132.35,Premium
PRIMUS,MITUSHI,SUPER,US18,RANJIT SINGH,EAST,2019-09-03,Sep,RAJ,BIKANER,2,784020,15680.4,313.608,FAMILY,SELF EMPLOYEED,NO,2019,9,1568040,15994.008,31988.016,1536051.984,Premium
PRIMUS,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,EAST,2019-02-21,Feb,PB,PATIALA,5,316877,34856.47,9506.31,GIFT,SELF EMPLOYEED,NO,2019,2,1584385,44362.78,221813.9,1362571.1,Mid-Range
PRIMUS,BULWARD,BASIC,HAWK,RANJIT SINGH,NORTH,2019-04-11,Apr,PB,LUD,2,249734,27470.74,7492.02,SINGLE,SELF EMPLOYEED,YES,2019,4,499468,34962.76,69925.52,429542.48,Budget
KLV,NIKE,SUPER,ALTO,RANJIT SINGH,SOUTH,2019-01-31,Jan,RAJ,JAIPUR,4,214020,4280.4,85.608,SINGLE,STUDENT,YES,2019,1,856080,4366.008,17464.032,838615.968,Budget
KLV,AUTOCAT,BASIC,ALTO,RANJIT SINGH,WEST,2019-08-23,Aug,KTK,BGLORE,5,230000,16100.0,4600.0,SINGLE,STUDENT,YES,2019,8,1150000,20700.0,103500.0,1046500.0,Budget
KLV,AUTOCAT,SUPER,ALTO,RANJIT SINGH,SOUTH,2019-10-12,Oct,AP,AMARVATI,5,225400,27048.0,2254.0,SPOUSE,JOB,YES,2019,10,1127000,29302.0,146510.0,980490.0,Budget
KLV,NIKE,BASIC,ALTO,RANJIT SINGH,WEST,2019-12-07,Dec,RAJ,AJMER,2,214020,4280.4,85.608,SPOUSE,JOB,YES,2019,12,428040,4366.008,8732.016,419307.984,Budget
KLV,MITUSHI,EXTRA CLASS,ALTO,RANJIT SINGH,SOUTH,2019-01-31,Jan,RAJ,JAIPUR,3,304020,6080.4,121.608,SINGLE,STUDENT,YES,2019,1,912060,6202.008,18606.023999999998,893453.976,Mid-Range
KLV,BULWARD,LUXURY,ALTO,RANJIT SINGH,NORTH,2019-07-30,Jul,KTK,BGLORE,2,320000,22400.0,6400.0,SPOUSE,JOB,YES,2019,7,640000,28800.0,57600.0,582400.0,Mid-Range
KLV,AUTOCAT,BASIC,US18,RANJIT SINGH,SOUTH,2019-03-20,Mar,DL,DWARKA,5,792010,36432.46,2914.5968,FAMILY,BUSINESS,NO,2019,3,3960050,39347.0568,196735.28399999999,3763314.716,Premium
KLV,AUTOCAT,SUPER,PUNTO,RANJIT SINGH,SOUTH,2019-06-24,Jun,HR,KAITHAL,2,397405,46098.98,2304.949,GIFT,JOB,NO,2019,6,794810,48403.929000000004,96807.85800000001,698002.142,Mid-Range
KLV,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,SOUTH,2019-05-07,May,AP,VIZAG,5,215400,25848.0,2154.0,FAMILY,BUSINESS,YES,2019,5,1077000,28002.0,140010.0,936990.0,Budget
KLV,MITUSHI,SUPER,BEATLE,RANJIT SINGH,WEST,2019-01-29,Jan,RAJ,AJMER,3,214020,4280.4,85.608,SINGLE,JOB,YES,2019,1,642060,4366.008,13098.024,628961.976,Budget
KLV,MITUSHI,BASIC,BEATLE,RANJIT SINGH,WEST,2019-05-21,May,KEA,KOCHI,4,227700,36432.0,2277.0,SINGLE,STUDENT,NO,2019,5,910800,38709.0,154836.0,755964.0,Budget
KLV,AUTOCAT,BASIC,BEATLE,RANJIT SINGH,SOUTH,2019-08-29,Aug,HR,KAITHAL,4,296080,34345.28,1717.264,SINGLE,BUSINESS,NO,2019,8,1184320,36062.544,144250.176,1040069.824,Mid-Range
KLV,AUTOCAT,SUPER,BEATLE,RANJIT SINGH,WEST,2019-12-19,Dec,CHD,SECTOR 5,4,341014,23870.98,6820.28,FAMILY,JOB,YES,2019,12,1364056,30691.26,122765.04,1241290.96,Mid-Range
KLV,BULWARD,SUPER,HAWK,RANJIT SINGH,EAST,2019-03-07,Mar,CHD,SECTOR 4,3,341014,23870.98,6820.28,SINGLE,BUSINESS,NO,2019,3,1023042,30691.26,92073.78,930968.22,Mid-Range
KLV,BULWARD,SUPER,HAWK,RANJIT SINGH,WEST,2019-05-26,May,HR,PANIPAT,4,296080,34345.28,1717.264,SPOUSE,BUSINESS,YES,2019,5,1184320,36062.544,144250.176,1040069.824,Mid-Range
KLV,BULWARD,SUPER,HAWK,RANJIT SINGH,WEST,2019-12-08,Dec,CHD,SECTOR 1,4,341014,23870.98,6820.28,SINGLE,JOB,YES,2019,12,1364056,30691.26,122765.04,1241290.96,Mid-Range
TESS,NIKE,SUPER,ALTO,RANJIT SINGH,NORTH,2019-01-03,Jan,CHD,SECTOR 1,4,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,1,1364056,30691.26,122765.04,1241290.96,Mid-Range
TESS,NIKE,SUPER,ALTO,RANJIT SINGH,NORTH,2019-02-28,Feb,CHD,SECTOR 29,5,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,2,1705070,30691.26,153456.3,1551613.7,Mid-Range
TESS,NIKE,BASIC,ALTO,RANJIT SINGH,NORTH,2019-04-25,Apr,AP,TIRUPATI,2,225400,27048.0,2254.0,FAMILY,JOB,YES,2019,4,450800,29302.0,58604.0,392196.0,Budget
TESS,NIKE,LUXURY,ALTO,RANJIT SINGH,WEST,2019-06-20,Jun,KTK,AJAYPURA,3,230000,16100.0,4600.0,FAMILY,JOB,NO,2019,6,690000,20700.0,62100.0,627900.0,Budget
TESS,MITUSHI,EXTRA CLASS,ALTO,RANJIT SINGH,WEST,2019-08-15,Aug,KEA,KOVALAM,4,227700,36432.0,2277.0,FAMILY,BUSINESS,YES,2019,8,910800,38709.0,154836.0,755964.0,Budget
TESS,MITUSHI,SUPER,US18,RANJIT SINGH,WEST,2019-06-25,Jun,HR,PANIPAT,5,858644,99602.704,4980.1352,FAMILY,JOB,NO,2019,6,4293220,104582.8392,522914.196,3770305.804,Premium
TESS,MITUSHI,EXTRA CLASS,US18,RANJIT SINGH,WEST,2019-11-12,Nov,CHD,SECTOR 29,5,812117,56848.19,16242.34,FAMILY,STUDENT,NO,2019,11,4060585,73090.53,365452.65,3695132.35,Premium
TESS,MITUSHI,BASIC,PUNTO,RANJIT SINGH,WEST,2019-04-19,Apr,PB,AMR,5,446565,49122.15,13396.95,SINGLE,BUSINESS,YES,2019,4,2232825,62519.100000000006,312595.5,1920229.5,Premium
TESS,BULWARD,LUXURY,PUNTO,RANJIT SINGH,SOUTH,2019-09-16,Sep,RAJ,JAIPUR,4,334020,6680.4,133.608,SPOUSE,BUSINESS,YES,2019,9,1336080,6814.008,27256.032,1308823.968,Mid-Range
TESS,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,SOUTH,2019-01-31,Jan,RAJ,BIDAR,5,204020,4080.4,81.608,SINGLE,BUSINESS,YES,2019,1,1020100,4162.008,20810.04,999289.96,Budget
ELECTRA,BULWARD,BASIC,HAWK,RANJIT SINGH,EAST,2019-05-07,May,PB,LUD,4,249734,27470.74,7492.02,GIFT,BUSINESS,YES,2019,5,998936,34962.76,139851.04,859084.96,Budget
TESS,NIKE,SUPER,HAWK,RANJIT SINGH,WEST,2019-09-01,Sep,PB,LUD,3,249734,27470.74,7492.02,SPOUSE,BUSINESS,YES,2019,9,749202,34962.76,104888.28,644313.72,Budget
TESS,NIKE,SUPER,HAWK,RANJIT SINGH,NORTH,2019-10-20,Oct,KEA,KOLLAM,3,227700,36432.0,2277.0,FAMILY,JOB,NO,2019,10,683100,38709.0,116127.0,566973.0,Budget
TESS,NIKE,BASIC,SANTRO,RANJIT SINGH,NORTH,2019-01-03,Jan,CHD,SECTOR 1,3,421813,29526.91,8436.26,SINGLE,BUSINESS,YES,2019,1,1265439,37963.17,113889.51,1151549.49,Premium
TESS,NIKE,BASIC,SANTRO,RANJIT SINGH,NORTH,2019-02-28,Feb,CHD,SECTOR 29,2,421813,29526.91,8436.26,SINGLE,BUSINESS,YES,2019,2,843626,37963.17,75926.34,767699.66,Premium
TESS,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,WEST,2019-05-21,May,HR,SONIPAT,4,337290,39125.64,1956.282,FAMILY,SELF EMPLOYEED,NO,2019,5,1349160,41081.922,164327.688,1184832.312,Mid-Range
ELECTRA,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,WEST,2019-06-18,Jun,AP,HYDERABAD,2,315400,37848.0,3154.0,FAMILY,STUDENT,NO,2019,6,630800,41002.0,82004.0,548796.0,Mid-Range
TESS,AUTOCAT,LUXURY,SANTRO,RANJIT SINGH,WEST,2019-07-16,Jul,HR,KAITHAL,2,337290,39125.64,1956.282,FAMILY,BUSINESS,NO,2019,7,674580,41081.922,82163.844,592416.156,Mid-Range
TESS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-09-24,Sep,ASM,GUWATI,4,321134,38536.08,3082.8864,SINGLE,BUSINESS,YES,2019,9,1284536,41618.966400000005,166475.86560000002,1118060.1343999999,Mid-Range
TESS,MITUSHI,SUPER,SANTRO,RANJIT SINGH,WEST,2019-11-19,Nov,KEA,KOCHI,4,317700,50832.0,3177.0,SINGLE,BUSINESS,NO,2019,11,1270800,54009.0,216036.0,1054764.0,Mid-Range
KLV,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-03-28,Mar,HR,PANIPAT,2,337290,39125.64,1956.282,FAMILY,BUSINESS,YES,2019,3,674580,41081.922,82163.844,592416.156,Mid-Range
KLV,MITUSHI,SUPER,SANTRO,RANJIT SINGH,WEST,2019-04-11,Apr,KTK,AJAYPURA,4,320000,22400.0,6400.0,SPOUSE,STUDENT,YES,2019,4,1280000,28800.0,115200.0,1164800.0,Mid-Range
KLV,BULWARD,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-05-07,May,RAJ,JODHPUR,5,304020,6080.4,121.608,SPOUSE,BUSINESS,YES,2019,5,1520100,6202.008,31010.04,1489089.96,Mid-Range
KLV,NIKE,BASIC,SANTRO,RANJIT SINGH,NORTH,2019-06-04,Jun,KTK,AJAYPURA,3,320000,22400.0,6400.0,SPOUSE,BUSINESS,YES,2019,6,960000,28800.0,86400.0,873600.0,Mid-Range
KLV,MITUSHI,LUXURY,SANTRO,RANJIT SINGH,WEST,2019-08-13,Aug,RAJ,JAIPUR,2,304020,6080.4,121.608,FAMILY,BUSINESS,NO,2019,8,608040,6202.008,12404.016,595635.984,Mid-Range
KLV,BULWARD,BASIC,SANTRO,RANJIT SINGH,WEST,2019-12-01,Dec,PB,LUD,5,395352,43488.72,11860.56,GIFT,BUSINESS,YES,2019,12,1976760,55349.28,276746.4,1700013.6,Mid-Range
KLV,BULWARD,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-12-15,Dec,CHD,SECTOR 4,5,421813,29526.91,8436.26,SINGLE,JOB,NO,2019,12,2109065,37963.17,189815.84999999998,1919249.15,Premium
KLV,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-03-10,Mar,KEA,KOVALAM,5,227700,36432.0,2277.0,SINGLE,BUSINESS,NO,2019,3,1138500,38709.0,193545.0,944955.0,Budget
KLV,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,WEST,2019-04-23,Apr,AP,TIRUPATI,4,225400,27048.0,2254.0,SINGLE,JOB,YES,2019,4,901600,29302.0,117208.0,784392.0,Budget
KLV,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,EAST,2019-06-18,Jun,HR,AMBALA,2,296080,34345.28,1717.264,SINGLE,SELF EMPLOYEED,NO,2019,6,592160,36062.544,72125.088,520034.912,Mid-Range
KLV,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-07-16,Jul,KTK,UDUPAI,5,230000,16100.0,4600.0,SINGLE,BUSINESS,YES,2019,7,1150000,20700.0,103500.0,1046500.0,Budget
KLV,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,NORTH,2019-09-10,Sep,PB,PATIALA,4,249734,27470.74,7492.02,SINGLE,JOB,YES,2019,9,998936,34962.76,139851.04,859084.96,Budget
KLV,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,EAST,2019-10-08,Oct,CHD,SECTOR 29,5,341014,23870.98,6820.28,SINGLE,BUSINESS,NO,2019,10,1705070,30691.26,153456.3,1551613.7,Mid-Range
PRIMUS,NIKE,SUPER,ALTO,RUBY BHATIA,SOUTH,2019-02-20,Feb,AP,VIZAG,0,225400,27048.0,2254.0,SINGLE,BUSINESS,YES,2019,2,0,29302.0,0.0,0.0,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,RUBY BHATIA,WEST,2019-04-03,Apr,KEA,KOCHI,0,227700,36432.0,2277.0,GIFT,BUSINESS,NO,2019,4,0,38709.0,0.0,0.0,Budget
PRIMUS,NIKE,SUPER,ALTO,RUBY BHATIA,WEST,2019-06-12,Jun,DL,DWARKA,3,222010,10212.46,816.9968,SINGLE,BUSINESS,YES,2019,6,666030,11029.4568,33088.3704,632941.6296,Budget
PRIMUS,NIKE,BASIC,ALTO,RUBY BHATIA,WEST,2019-07-10,Jul,KTK,BGLORE,0,230000,16100.0,4600.0,SINGLE,BUSINESS,YES,2019,7,0,20700.0,0.0,0.0,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,RUBY BHATIA,SOUTH,2019-08-29,Aug,HR,SONIPAT,1,296080,34345.28,1717.264,SINGLE,BUSINESS,YES,2019,8,296080,36062.544,36062.544,260017.456,Mid-Range
PRIMUS,AUTOCAT,BASIC,ALTO,RUBY BHATIA,EAST,2019-09-20,Sep,KEA,VARKALA,2,227700,36432.0,2277.0,SINGLE,BUSINESS,YES,2019,9,455400,38709.0,77418.0,377982.0,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,RUBY BHATIA,WEST,2019-11-29,Nov,CHD,SECTOR 4,0,341014,23870.98,6820.28,GIFT,BUSINESS,YES,2019,11,0,30691.26,0.0,0.0,Mid-Range
PRIMUS,AUTOCAT,BASIC,ALTO,RUBY BHATIA,EAST,2019-12-27,Dec,AP,HYDERABAD,2,225400,27048.0,2254.0,GIFT,BUSINESS,YES,2019,12,450800,29302.0,58604.0,392196.0,Budget
PRIMUS,NIKE,EXTRA CLASS,SANTRO,RUBY BHATIA,SOUTH,2019-02-20,Feb,AP,VIZAG,2,315400,37848.0,3154.0,SINGLE,BUSINESS,YES,2019,2,630800,41002.0,82004.0,548796.0,Mid-Range
PRIMUS,BULWARD,BASIC,SANTRO,RUBY BHATIA,SOUTH,2019-04-29,Apr,CHD,SECTOR 29,3,421813,29526.91,8436.26,FAMILY,BUSINESS,NO,2019,4,1265439,37963.17,113889.51,1151549.49,Premium
PRIMUS,AUTOCAT,SUPER,SANTRO,RUBY BHATIA,WEST,2019-07-08,Jul,PB,AMR,0,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,7,0,55349.28,0.0,0.0,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,EAST,2019-10-28,Oct,RAJ,AJMER,0,304020,6080.4,121.608,FAMILY,BUSINESS,NO,2019,10,0,6202.008,0.0,0.0,Mid-Range
PRIMUS,BULWARD,SUPER,SANTRO,RUBY BHATIA,NORTH,2019-11-25,Nov,PB,PATIALA,1,395352,43488.72,11860.56,FAMILY,BUSINESS,NO,2019,11,395352,55349.28,55349.28,340002.72,Mid-Range
PRIMUS,NIKE,BASIC,BEAT,RUBY BHATIA,SOUTH EAST,2019-01-10,Jan,CHD,SECTOR 29,10,442377,30966.39,8847.54,GIFT,BUSINESS,YES,2019,1,4423770,39813.93,398139.3,4025630.7,Premium
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,WEST,2019-01-24,Jan,HR,KAITHAL,0,427389,49577.124,2478.8562,GIFT,BUSINESS,NO,2019,1,0,52055.980200000005,0.0,0.0,Premium
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,SOUTH,2019-02-14,Feb,KEA,KOCHI,0,347700,55632.0,3477.0,GIFT,BUSINESS,YES,2019,2,0,59109.0,0.0,0.0,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,EAST,2019-02-28,Feb,DL,BADALPUR,2,342010,15732.46,1258.5968,GIFT,BUSINESS,YES,2019,2,684020,16991.0568,33982.1136,650037.8864,Mid-Range
PRIMUS,NIKE,BASIC,BEAT,RUBY BHATIA,SOUTH,2019-11-04,Nov,CHD,SECTOR 29,1,442377,30966.39,8847.54,FAMILY,BUSINESS,NO,2019,11,442377,39813.93,39813.93,402563.07,Premium
PRIMUS,NIKE,BASIC,BEAT,RUBY BHATIA,WEST,2019-11-11,Nov,KTK,UDUPAI,1,350000,24500.0,7000.0,SPOUSE,BUSINESS,YES,2019,11,350000,31500.0,31500.0,318500.0,Mid-Range
PRIMUS,NIKE,SUPER,BEAT,RUBY BHATIA,SOUTH,2019-12-02,Dec,CHD,SECTOR 29,0,442377,30966.39,8847.54,GIFT,BUSINESS,YES,2019,12,0,39813.93,0.0,0.0,Premium
PRIMUS,AUTOCAT,EXTRA CLASS,US18,RUBY BHATIA,SOUTH,2019-01-25,Jan,RAJ,JODHPUR,1,784020,15680.4,313.608,FAMILY,BUSINESS,YES,2019,1,784020,15994.008,15994.008,768025.992,Premium
PRIMUS,AUTOCAT,EXTRA CLASS,US18,RUBY BHATIA,WEST,2019-02-15,Feb,DL,DWARKA,2,792010,36432.46,2914.5968,FAMILY,BUSINESS,NO,2019,2,1584020,39347.0568,78694.1136,1505325.8864,Premium
PRIMUS,BULWARD,SUPER,US18,RUBY BHATIA,SOUTH,2019-05-07,May,PB,LUD,1,810553,89160.83,24316.59,FAMILY,BUSINESS,NO,2019,5,810553,113477.42,113477.42,697075.58,Premium
PRIMUS,MITUSHI,SUPER,US18,RUBY BHATIA,WEST,2019-06-05,Jun,PB,LUD,0,810553,89160.83,24316.59,FAMILY,BUSINESS,YES,2019,6,0,113477.42,0.0,0.0,Premium
PRIMUS,BULWARD,SUPER,US18,RUBY BHATIA,SOUTH,2019-07-10,Jul,KEA,KOLLAM,3,797700,127632.0,7977.0,FAMILY,BUSINESS,YES,2019,7,2393100,135609.0,406827.0,1986273.0,Premium
PRIMUS,MITUSHI,LUXURY,US18,RUBY BHATIA,WEST,2019-10-23,Oct,RAJ,JODHPUR,1,784020,15680.4,313.608,SINGLE,BUSINESS,YES,2019,10,784020,15994.008,15994.008,768025.992,Premium
PRIMUS,AUTOCAT,SUPER,PUNTO,RUBY BHATIA,SOUTH,2019-08-23,Aug,CHD,SECTOR 1,0,425668,29796.76,8513.36,FAMILY,BUSINESS,NO,2019,8,0,38310.119999999995,0.0,0.0,Premium
PRIMUS,BULWARD,SUPER,PUNTO,RUBY BHATIA,SOUTH,2019-11-15,Nov,RAJ,JAIPUR,1,334020,6680.4,133.608,GIFT,BUSINESS,NO,2019,11,334020,6814.008,6814.008,327205.992,Mid-Range
PRIMUS,BULWARD,SUPER,PUNTO,RUBY BHATIA,WEST,2019-12-27,Dec,DL,DWARKA,0,342010,15732.46,1258.5968,FAMILY,BUSINESS,YES,2019,12,0,16991.0568,0.0,0.0,Mid-Range
PRIMUS,NIKE,SUPER,MARUTI 800,RUBY BHATIA,SOUTH,2019-01-19,Jan,CHD,SECTOR 4,0,255519,17886.33,5110.38,SPOUSE,BUSINESS,NO,2019,1,0,22996.710000000003,0.0,0.0,Mid-Range
PRIMUS,BULWARD,BASIC,MARUTI 800,RUBY BHATIA,WEST,2019-03-23,Mar,PB,PATIALA,1,316877,34856.47,9506.31,FAMILY,BUSINESS,YES,2019,3,316877,44362.78,44362.78,272514.22,Mid-Range
PRIMUS,BULWARD,BASIC,MARUTI 800,RUBY BHATIA,EAST,2019-05-16,May,PB,LUD,2,316877,34856.47,9506.31,SINGLE,BUSINESS,YES,2019,5,633754,44362.78,88725.56,545028.44,Mid-Range
PRIMUS,BULWARD,BASIC,MARUTI 800,RUBY BHATIA,SOUTH,2019-12-20,Dec,KEA,KOLLAM,0,217700,34832.0,2177.0,SINGLE,BUSINESS,YES,2019,12,0,37009.0,0.0,0.0,Budget
PRIMUS,BULWARD,SUPER,BEATLE,RUBY BHATIA,WEST,2019-03-10,Mar,RAJ,AJMER,2,214020,4280.4,85.608,SINGLE,BUSINESS,YES,2019,3,428040,4366.008,8732.016,419307.984,Budget
PRIMUS,BULWARD,LUXURY,BEATLE,RUBY BHATIA,SOUTH,2019-06-02,Jun,RAJ,JAIPUR,0,214020,4280.4,85.608,SINGLE,BUSINESS,NO,2019,6,0,4366.008,0.0,0.0,Budget
PRIMUS,MITUSHI,EXTRA CLASS,BEATLE,RUBY BHATIA,EAST,2019-07-16,Jul,PB,PATIALA,2,249734,27470.74,7492.02,FAMILY,BUSINESS,NO,2019,7,499468,34962.76,69925.52,429542.48,Budget
PRIMUS,MITUSHI,SUPER,BEATLE,RUBY BHATIA,SOUTH,2019-11-05,Nov,ASM,DIPHU,2,231802,27816.24,2225.2992,GIFT,BUSINESS,YES,2019,11,463604,30041.539200000003,60083.078400000006,403520.9216,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,SANTRO,RUBY BHATIA,NORTH,2019-05-05,May,PB,LUD,0,249734,27470.74,7492.02,SINGLE,BUSINESS,NO,2019,5,0,34962.76,0.0,0.0,Budget
PRIMUS,AUTOCAT,LUXURY,HAWK,RUBY BHATIA,SOUTH,2019-12-29,Dec,DL,DWARKA,3,222010,10212.46,816.9968,FAMILY,BUSINESS,NO,2019,12,666030,11029.4568,33088.3704,632941.6296,Budget
PRIMUS,NIKE,BASIC,ALTO,RUBY BHATIA,SOUTH,2019-03-20,Mar,CHD,SECTOR 29,3,341014,23870.98,6820.28,SINGLE,JOB,YES,2019,3,1023042,30691.26,92073.78,930968.22,Mid-Range
PRIMUS,AUTOCAT,BASIC,ALTO,RUBY BHATIA,WEST,2019-05-29,May,AP,AMARVATI,2,225400,27048.0,2254.0,GIFT,JOB,YES,2019,5,450800,29302.0,58604.0,392196.0,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,RUBY BHATIA,SOUTH,2019-07-24,Jul,AP,HYDERABAD,0,225400,27048.0,2254.0,GIFT,JOB,YES,2019,7,0,29302.0,0.0,0.0,Budget
PRIMUS,NIKE,LUXURY,ALTO,RUBY BHATIA,WEST,2019-08-07,Aug,PB,PATIALA,1,249734,27470.74,7492.02,SINGLE,JOB,NO,2019,8,249734,34962.76,34962.76,214771.24,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,RUBY BHATIA,SOUTH,2019-11-15,Nov,DL,DWARKA,2,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,11,444020,11029.4568,22058.9136,421961.08640000003,Budget
PRIMUS,AUTOCAT,BASIC,SANTRO,RUBY BHATIA,NORTH,2019-05-27,May,KEA,KOLLAM,3,317700,50832.0,3177.0,FAMILY,JOB,NO,2019,5,953100,54009.0,162027.0,791073.0,Mid-Range
PRIMUS,NIKE,LUXURY,ALTO,RUBY BHATIA,EAST,2019-08-05,Aug,CHD,SECTOR 1,1,421813,29526.91,8436.26,SINGLE,JOB,YES,2019,8,421813,37963.17,37963.17,383849.83,Premium
PRIMUS,NIKE,BASIC,SANTRO,RUBY BHATIA,EAST,2019-09-02,Sep,RAJ,JAIPUR,0,304020,6080.4,121.608,FAMILY,JOB,NO,2019,9,0,6202.008,0.0,0.0,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,WEST,2019-09-30,Sep,CHD,SECTOR 4,2,421813,29526.91,8436.26,FAMILY,JOB,NO,2019,9,843626,37963.17,75926.34,767699.66,Premium
PRIMUS,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,WEST,2019-11-11,Nov,PB,PATIALA,1,395352,43488.72,11860.56,SINGLE,JOB,YES,2019,11,395352,55349.28,55349.28,340002.72,Mid-Range
PRIMUS,NIKE,BASIC,BEAT,RUBY BHATIA,WEST,2019-01-03,Jan,DL,DWARKA,2,342010,15732.46,1258.5968,FAMILY,JOB,NO,2019,1,684020,16991.0568,33982.1136,650037.8864,Mid-Range
PRIMUS,NIKE,BASIC,BEAT,RUBY BHATIA,SOUTH,2019-01-17,Jan,ASM,HOJAI,2,351676,42201.12,3376.0896,SINGLE,JOB,YES,2019,1,703352,45577.2096,91154.4192,612197.5808,Mid-Range
